Source,Source Name,Target,Target Name,Weight,Type
10000473,Francis Bacon,10004610,Nicholas Fuller,26,Undirected
10000473,Francis Bacon,10004612,Thomas Fuller,17,Undirected
10000473,Francis Bacon,10004613,Thomas Fuller,16,Undirected
10000473,Francis Bacon,10004728,Jacques Gaultier,27,Undirected
10000473,Francis Bacon,10004736,Francis Gawdy,23,Undirected
10000473,Francis Bacon,10004737,Philip Gawdy,17,Undirected
10000473,Francis Bacon,10004789,Balthazar Gerbier,23,Undirected
10000473,Francis Bacon,10004794,Richard Gething,38,Undirected
10000473,Francis Bacon,10004839,John Gifford,19,Undirected
10000473,Francis Bacon,10004841,William Gifford,17,Undirected
10000473,Francis Bacon,10004853,William Gilbert,28,Undirected
10000473,Francis Bacon,10004969,Arthur Goodwin,21,Undirected
10000473,Francis Bacon,10005199,Thomas Gresham,44,Undirected
10000473,Francis Bacon,10005201,Fulke Greville,20,Undirected
10000473,Francis Bacon,10005351,Walter Haddon,14,Undirected
10000473,Francis Bacon,10005383,Edmund Hall,27,Undirected
10000473,Francis Bacon,10005483,John Hampden,23,Undirected
10000473,Francis Bacon,10005596,Thomas Harrison,15,Undirected
10000473,Francis Bacon,10005664,Christopher Hatton,28,Undirected
10000473,Francis Bacon,10005668,Elizabeth Hatton,84,Undirected
10000473,Francis Bacon,10005679,John Hawarde,18,Undirected
10000473,Francis Bacon,10005748,John Hayward,50,Undirected
10000473,Francis Bacon,10005777,John Hele,32,Undirected
10000473,Francis Bacon,10005888,John Hewitt,26,Undirected
10000473,Francis Bacon,10005920,Baptist Hicks,27,Undirected
10000473,Francis Bacon,10005974,Richard Hilles,11,Undirected
10000473,Francis Bacon,10005975,Laurence Hilliard,37,Undirected
10000473,Francis Bacon,10005976,Nicholas Hilliard,55,Undirected
10000473,Francis Bacon,10005986,William Hinde,18,Undirected
10000473,Francis Bacon,10006006,Henry Hobart,77,Undirected
10000473,Francis Bacon,10006144,Richard Hooker,30,Undirected
10000473,Francis Bacon,10006224,Jean Hotman,54,Undirected
10000473,Francis Bacon,10006229,Robert Houghton,34,Undirected
10000473,Francis Bacon,10006240,Charles Howard,21,Undirected
10000473,Francis Bacon,10006249,Frances Howard,69,Undirected
10000473,Francis Bacon,10006260,James Howard,16,Undirected
10000473,Francis Bacon,10006328,William Hudson,68,Undirected
10000473,Francis Bacon,10006345,Thomas Hughes,20,Undirected
10000473,Francis Bacon,10006355,George Humble,16,Undirected
10000473,Francis Bacon,10006621,John Jewel,41,Undirected
10000473,Francis Bacon,10006627,Elizabeth Jocelin,19,Undirected
10000473,Francis Bacon,10006716,William Jones,25,Undirected
10000473,Francis Bacon,10006720,Benjamin Jonson,30,Undirected
10000473,Francis Bacon,10006734,Silvester Jourdain,22,Undirected
10000473,Francis Bacon,10006904,Katherine Killigrew,13,Undirected
10000473,Francis Bacon,10006905,Robert Killigrew,19,Undirected
10000473,Francis Bacon,10006921,Humphrey King,15,Undirected
10000473,Francis Bacon,10006924,John King,11,Undirected
10000473,Francis Bacon,10007062,Hamon L'Estrange,14,Undirected
10000473,Francis Bacon,10007087,Thomas Lake,26,Undirected
10000473,Francis Bacon,10007267,Thomas Lee,32,Undirected
10000473,Francis Bacon,10007399,William Lewis,22,Undirected
10000473,Francis Bacon,10007403,James Ley,22,Undirected
10000473,Francis Bacon,10007544,Rowland Lockey,15,Undirected
10000473,Francis Bacon,10007599,Roderigo Lopez,39,Undirected
10000473,Francis Bacon,10007824,Humphrey Mackworth,16,Undirected
10000473,Francis Bacon,10007933,Roger Manners,23,Undirected
10000473,Francis Bacon,10007936,John Manningham,16,Undirected
10000473,Francis Bacon,10007950,Peter Manwood,50,Undirected
10000473,Francis Bacon,10008046,William Martyn,24,Undirected
10000473,Francis Bacon,10008047,Andrew Marvell,22,Undirected
10000473,Francis Bacon,10008090,Toby Matthew,96,Undirected
10000473,Francis Bacon,10008109,James Maxwell,31,Undirected
10000473,Francis Bacon,10008167,Thomas Meautys,68,Undirected
10000473,Francis Bacon,10008197,Robert Melville,14,Undirected
10000473,Francis Bacon,10008238,Gelly Meyrick,21,Undirected
10000473,Francis Bacon,10008270,Richard Middleton,16,Undirected
10000473,Francis Bacon,10008359,Giles Mompesson,88,Undirected
10000473,Francis Bacon,10008392,Henry Montagu,54,Undirected
10000473,Francis Bacon,10008393,James Montagu,49,Undirected
10000473,Francis Bacon,10008467,Henry More,57,Undirected
10000473,Francis Bacon,10008488,Charles Morgan,15,Undirected
10000473,Francis Bacon,10008516,Thomas Morison,52,Undirected
10000473,Francis Bacon,10008541,Albertus Morton,20,Undirected
10000473,Francis Bacon,10008581,George Mountain,21,Undirected
10000473,Francis Bacon,10008667,Hugh Myddleton,32,Undirected
10000473,Francis Bacon,10008706,Thomas Nashe,54,Undirected
10000473,Francis Bacon,10008863,Edward Noel,16,Undirected
10000473,Francis Bacon,10008864,Henry Noel,25,Undirected
10000473,Francis Bacon,10008942,William Noy,45,Undirected
10000473,Francis Bacon,10009179,Thomas Overbury,76,Undirected
10000473,Francis Bacon,10009225,John Pace,25,Undirected
10000473,Francis Bacon,10009256,Dorothy Pakington,17,Undirected
10000473,Francis Bacon,10009258,John Pakington,22,Undirected
10000473,Francis Bacon,10009434,Amias Paulet,33,Undirected
10000473,Francis Bacon,10009454,Edmund Peacham,40,Undirected
10000473,Francis Bacon,10009562,James Percy,28,Undirected
10000473,Francis Bacon,10009571,Antonio Perez,19,Undirected
10000473,Francis Bacon,10009592,Robert Persons,20,Undirected
10000473,Francis Bacon,10009644,Thomas Phelippes,40,Undirected
10000473,Francis Bacon,10009646,Robert Phelips,27,Undirected
10000473,Francis Bacon,10009651,John Philipot,24,Undirected
10000473,Francis Bacon,10009695,William Pickering,14,Undirected
10000473,Francis Bacon,10009759,Gabriel Plattes,17,Undirected
10000473,Francis Bacon,10009763,Thomas Playfere,63,Undirected
10000473,Francis Bacon,10009835,John Popham,15,Undirected
10000473,Francis Bacon,10009889,Stephen Powle,12,Undirected
10000473,Francis Bacon,10009981,William Prynne,31,Undirected
10000473,Francis Bacon,10010026,Walter Pye,11,Undirected
10000473,Francis Bacon,10010078,Walter Ralegh,97,Undirected
10000473,Francis Bacon,10010137,William Rawley,59,Undirected
10000473,Francis Bacon,10010178,Edmund Reeve,25,Undirected
10000473,Francis Bacon,10010220,Edward Reynoldes,15,Undirected
10000473,Francis Bacon,10010246,Walter Rice,28,Undirected
10000473,Francis Bacon,10010249,Henry Rich,28,Undirected
10000473,Francis Bacon,10010258,Robert Rich,19,Undirected
10000473,Francis Bacon,10010283,Thomas Richardson,51,Undirected
10000473,Francis Bacon,10010332,John Roberts,24,Undirected
10000473,Francis Bacon,10010336,William Roberts,11,Undirected
10000473,Francis Bacon,10010507,Samuel Rowlands,14,Undirected
10000473,Francis Bacon,10010545,William Rushworth,27,Undirected
10000473,Francis Bacon,10010553,Francis Russell,26,Undirected
10000473,Francis Bacon,10010556,Lucy Russell,39,Undirected
10000473,Francis Bacon,10010685,Edwin Sandys,55,Undirected
10000473,Francis Bacon,10010686,George Sandys,56,Undirected
10000473,Francis Bacon,10010698,Diego Sarmiento de Acuna,51,Undirected
10000473,Francis Bacon,10010733,Henry Savile,13,Undirected
10000473,Francis Bacon,10010734,Henry Savile,24,Undirected
10000473,Francis Bacon,10010735,Henry Savile,20,Undirected
10000473,Francis Bacon,10010872,John Selden,21,Undirected
10000473,Francis Bacon,10010937,William Shakespeare,18,Undirected
10000473,Francis Bacon,10010950,Leonell Sharpe,13,Undirected
10000473,Francis Bacon,10011019,Henry Sherfield,37,Undirected
10000473,Francis Bacon,10011271,John Smythe,11,Undirected
10000473,Francis Bacon,10011312,John Sotherton,24,Undirected
10000473,Francis Bacon,10011322,Elizabeth Southwell,73,Undirected
10000473,Francis Bacon,10011326,Robert Southwell,25,Undirected
10000473,Francis Bacon,10011401,Edward Squire,54,Undirected
10000473,Francis Bacon,10011412,Oliver St John,21,Undirected
10000473,Francis Bacon,10011448,Anthony Standen,14,Undirected
10000473,Francis Bacon,10011479,William Stansby,28,Undirected
10000473,Francis Bacon,10011677,Frances Stuart,34,Undirected
10000473,Francis Bacon,10011681,James Stuart,88,Undirected
10000473,Francis Bacon,10011712,Matthew Sutcliffe,18,Undirected
10000473,Francis Bacon,10011724,Thomas Sutton,41,Undirected
10000473,Francis Bacon,10011725,Thomas Sutton,19,Undirected
10000473,Francis Bacon,10011854,Thomas Tesdale,16,Undirected
10000473,Francis Bacon,10011926,Job Throckmorton,16,Undirected
10000473,Francis Bacon,10012038,Anne Townshend,60,Undirected
10000473,Francis Bacon,10012040,Hayward Townshend,25,Undirected
10000473,Francis Bacon,10012117,Elizabeth Tudor,74,Undirected
10000473,Francis Bacon,10012134,George Turbervile,15,Undirected
10000473,Francis Bacon,10012156,Samuel Turner,21,Undirected
10000473,Francis Bacon,10012182,William Twysden,26,Undirected
10000473,Francis Bacon,10012212,John Underhill,46,Undirected
10000473,Francis Bacon,10012213,Henry Unton,23,Undirected
10000473,Francis Bacon,10012259,John Vaughan,28,Undirected
10000473,Francis Bacon,10012325,Richard Verney,15,Undirected
10000473,Francis Bacon,10012338,Richard Verstegan,16,Undirected
10000473,Francis Bacon,10012354,Christopher Villiers,28,Undirected
10000473,Francis Bacon,10012357,George Villiers,75,Undirected
10000473,Francis Bacon,10012358,George Villiers,13,Undirected
10000473,Francis Bacon,10012359,John Villiers,30,Undirected
10000473,Francis Bacon,10012364,Augustine Vincent,12,Undirected
10000473,Francis Bacon,10012412,Isaac Wake,22,Undirected
10000473,Francis Bacon,10012423,Robert Waldegrave,30,Undirected
10000473,Francis Bacon,10012492,Francis Walsingham,15,Undirected
10000473,Francis Bacon,10012812,David Whitehead,42,Undirected
10000473,Francis Bacon,10012817,Bulstrode Whitelocke,16,Undirected
10000473,Francis Bacon,10012819,James Whitelocke,100,Undirected
10000473,Francis Bacon,10012827,John Whitgift,44,Undirected
10000473,Francis Bacon,10012911,David Williams,32,Undirected
10000473,Francis Bacon,10012917,John Williams,12,Undirected
10000473,Francis Bacon,10012959,Charles Wilmot,14,Undirected
10000473,Francis Bacon,10012984,Francis Windebank,23,Undirected
10000473,Francis Bacon,10013015,Robert Winter,20,Undirected
10000473,Francis Bacon,10013025,Ralph Winwood,44,Undirected
10000473,Francis Bacon,10013074,John Wolley,15,Undirected
10000473,Francis Bacon,10013108,Hezekiah Woodward,21,Undirected
10000473,Francis Bacon,10013132,Henry Wotton,35,Undirected
10000473,Francis Bacon,10013137,Christopher Wray,28,Undirected
10000473,Francis Bacon,10013145,Edward Wright,18,Undirected
10000473,Francis Bacon,10013177,Francis Wyatt,28,Undirected
10000473,Francis Bacon,10013195,Francis Wyndham,13,Undirected
10000473,Francis Bacon,10013232,Henry Yelverton,75,Undirected
10000473,Francis Bacon,10013279,Frederick ,23,Undirected
10000474,Francis Bacon,10000476,Jane Bacon,12,Undirected
10000474,Francis Bacon,10000479,Nathaniel Bacon,11,Undirected
10000474,Francis Bacon,10000480,Nathaniel Bacon,44,Undirected
10000474,Francis Bacon,10000691,Benedict Barnham,20,Undirected
10000474,Francis Bacon,10000810,Lewis Bayly,12,Undirected
10000474,Francis Bacon,10000832,John Beale,22,Undirected
10000474,Francis Bacon,10000859,Cave Beck,28,Undirected
10000474,Francis Bacon,10000917,Thomas Bell,25,Undirected
10000474,Francis Bacon,10000954,Anthony Benn,11,Undirected
10000474,Francis Bacon,10001073,John Bingley,17,Undirected
10000474,Francis Bacon,10001183,Christopher Blount,12,Undirected
10000474,Francis Bacon,10001292,Robert Booth,12,Undirected
10000474,Francis Bacon,10001329,William Boswell,30,Undirected
10000474,Francis Bacon,10001419,Robert Boyle,79,Undirected
10000474,Francis Bacon,10001524,Katherine Brettergh,13,Undirected
10000474,Francis Bacon,10001652,Lancelot Browne,11,Undirected
10000474,Francis Bacon,10001668,Thomas Browne,26,Undirected
10000474,Francis Bacon,10001681,Edward Bruce,21,Undirected
10000474,Francis Bacon,10001706,George Brydges,11,Undirected
10000474,Francis Bacon,10001769,John Bulwer,14,Undirected
10000474,Francis Bacon,10001782,John Burges,24,Undirected
10000474,Francis Bacon,10001856,Thomas Bushell,34,Undirected
10000474,Francis Bacon,10001904,William Byrd,17,Undirected
10000474,Francis Bacon,10001956,George Calvert,17,Undirected
10000474,Francis Bacon,10002094,Joan Carlile,20,Undirected
10000474,Francis Bacon,10002249,Robert Cecil,44,Undirected
10000474,Francis Bacon,10002279,John Chamberlain,43,Undirected
10000474,Francis Bacon,10002318,George Chapman,22,Undirected
10000474,Francis Bacon,10002566,Elizabeth Clinton,12,Undirected
10000474,Francis Bacon,10002605,Thomas Cockson,14,Undirected
10000474,Francis Bacon,10002626,Edward Coke,59,Undirected
10000474,Francis Bacon,10002912,Thomas Coventry,34,Undirected
10000474,Francis Bacon,10002919,Abraham Cowley,11,Undirected
10000474,Francis Bacon,10002972,Lionel Cranfield,25,Undirected
10000474,Francis Bacon,10003013,Randolph Crewe,14,Undirected
10000474,Francis Bacon,10003036,George Croke,22,Undirected
10000474,Francis Bacon,10003058,Oliver Cromwell,26,Undirected
10000474,Francis Bacon,10003080,Robert Crosse,16,Undirected
10000474,Francis Bacon,10003193,Thomas D'Oylie,17,Undirected
10000474,Francis Bacon,10003314,John Davies,11,Undirected
10000474,Francis Bacon,10003497,George Digby,11,Undirected
10000474,Francis Bacon,10003498,John Digby,13,Undirected
10000474,Francis Bacon,10003514,William Dillingham,18,Undirected
10000474,Francis Bacon,10003555,John Dodderidge,27,Undirected
10000474,Francis Bacon,10003653,John Downham,18,Undirected
10000474,Francis Bacon,10003665,Francis Drake,12,Undirected
10000474,Francis Bacon,10003752,William Dugard,22,Undirected
10000474,Francis Bacon,10003913,Thomas Egerton,16,Undirected
10000474,Francis Bacon,10003958,Henry Elsynge,11,Undirected
10000474,Francis Bacon,10004046,John Evelyn,12,Undirected
10000474,Francis Bacon,10004047,John Evelyn,14,Undirected
10000474,Francis Bacon,10004150,Nicholas Faunt,13,Undirected
10000474,Francis Bacon,10004188,Thomas Fenner,19,Undirected
10000474,Francis Bacon,10004237,Elinor Fettiplace,25,Undirected
10000474,Francis Bacon,10004266,Heneage Finch,17,Undirected
10000474,Francis Bacon,10004411,Edward Floyd,12,Undirected
10000474,Francis Bacon,10004449,John Ford,14,Undirected
10000474,Francis Bacon,10004456,Thomas Forde,28,Undirected
10000474,Francis Bacon,10004497,Thomas Foster,12,Undirected
10000474,Francis Bacon,10004525,John Fox,13,Undirected
10000474,Francis Bacon,10004568,Henry Frederick,13,Undirected
10000474,Francis Bacon,10004601,William Fulbecke,12,Undirected
10000474,Francis Bacon,10004632,Martin Fynch,24,Undirected
10000474,Francis Bacon,10004841,William Gifford,12,Undirected
10000474,Francis Bacon,10004875,Joseph Glanvill,38,Undirected
10000474,Francis Bacon,10004899,Jonathan Goddard,20,Undirected
10000474,Francis Bacon,10005201,Fulke Greville,11,Undirected
10000474,Francis Bacon,10005257,Samuel Grimston,22,Undirected
10000474,Francis Bacon,10005383,Edmund Hall,13,Undirected
10000474,Francis Bacon,10005483,John Hampden,14,Undirected
10000474,Francis Bacon,10005616,Samuel Hartlib,50,Undirected
10000474,Francis Bacon,10005634,William Harvey,27,Undirected
10000474,Francis Bacon,10005664,Christopher Hatton,20,Undirected
10000474,Francis Bacon,10005668,Elizabeth Hatton,22,Undirected
10000474,Francis Bacon,10005679,John Hawarde,14,Undirected
10000474,Francis Bacon,10005748,John Hayward,23,Undirected
10000474,Francis Bacon,10005777,John Hele,15,Undirected
10000474,Francis Bacon,10005828,George Herbert,26,Undirected
10000474,Francis Bacon,10005920,Baptist Hicks,13,Undirected
10000474,Francis Bacon,10006012,Thomas Hobbes,26,Undirected
10000474,Francis Bacon,10006023,John Hoddesdon,14,Undirected
10000474,Francis Bacon,10006224,Jean Hotman,31,Undirected
10000474,Francis Bacon,10006240,Charles Howard,12,Undirected
10000474,Francis Bacon,10006249,Frances Howard,32,Undirected
10000474,Francis Bacon,10006279,Thomas Howard,11,Undirected
10000474,Francis Bacon,10006328,William Hudson,20,Undirected
10000474,Francis Bacon,10006543,William James,11,Undirected
10000474,Francis Bacon,10006697,Katherine Jones,13,Undirected
10000474,Francis Bacon,10006716,William Jones,12,Undirected
10000474,Francis Bacon,10006734,Silvester Jourdain,12,Undirected
10000474,Francis Bacon,10006905,Robert Killigrew,17,Undirected
10000474,Francis Bacon,10006909,Richard Kilvert,30,Undirected
10000474,Francis Bacon,10007062,Hamon L'Estrange,12,Undirected
10000474,Francis Bacon,10007087,Thomas Lake,16,Undirected
10000474,Francis Bacon,10007175,William Laud,11,Undirected
10000474,Francis Bacon,10007266,Samuel Lee,30,Undirected
10000474,Francis Bacon,10007399,William Lewis,11,Undirected
10000474,Francis Bacon,10007403,James Ley,11,Undirected
10000474,Francis Bacon,10007559,Francis Lodwick,26,Undirected
10000474,Francis Bacon,10007599,Roderigo Lopez,13,Undirected
10000474,Francis Bacon,10007950,Peter Manwood,18,Undirected
10000474,Francis Bacon,10008046,William Martyn,12,Undirected
10000474,Francis Bacon,10008090,Toby Matthew,18,Undirected
10000474,Francis Bacon,10008109,James Maxwell,14,Undirected
10000474,Francis Bacon,10008167,Thomas Meautys,35,Undirected
10000474,Francis Bacon,10008238,Gelly Meyrick,11,Undirected
10000474,Francis Bacon,10008359,Giles Mompesson,47,Undirected
10000474,Francis Bacon,10008392,Henry Montagu,25,Undirected
10000474,Francis Bacon,10008393,James Montagu,17,Undirected
10000474,Francis Bacon,10008467,Henry More,22,Undirected
10000474,Francis Bacon,10008516,Thomas Morison,17,Undirected
10000474,Francis Bacon,10008541,Albertus Morton,12,Undirected
