SDFB_ID,Prefix,First Name,Last Name,Suffix,Title,All Search Names,Gender,Historical Significance,Birth Year Type,Extant Birth Year,Alternate Birth Year,Death Year Type,Extant Death Year,Alternate Death Year
10004316,,James fitz Maurice,Fitzgerald,,,James fitz Maurice Fitzgerald,"male
",nobleman,AF,1430,NA,IN,1540,1540
10004322,,Katherine,Fitzgerald,,,Katherine Fitzgerald,"female
",noblewoman,AF,1494,NA,IN,1604,1604
10004339,,Richard,Fitzpatrick,,,Richard Fitzpatrick,"male
",naval officer,IN,1662,1662,IN,1727,1727
10004333,,John,Fitzjames,,,John Fitzjames,"male
",spy,AF,1544,NA,IN,1654,1654
10004335,,Patrick,Fitzmaurice,,,Patrick Fitzmaurice,"male
",landowner and rebel,IN,1551,1551,IN,1600,1600
10004309,,George,Fitzgerald,,,George Fitzgerald,"male
",politician and army officer,IN,1612,1612,IN,1660,1660
10004305,,Charles,Fitzcharles,,,Charles Fitzcharles,"male
",courtier and army officer,IN,1657,1657,IN,1680,1680
10004336,,Thomas,Fitzmaurice,,,Thomas Fitzmaurice,"male
",landowner and rebel,IN,1502,1502,IN,1590,1590
10004323,,Richard,Fitzgerald,,,Richard Fitzgerald,"male
",politician,AF,1547,NA,BF/IN,1657,1657
10004330,,Honora,Fitzjames,,,Honora Fitzjames,"female
",,IN,1675,1675,IN,1698,1698
10004313,,Gerald fitz James,Fitzgerald,,,Gerald fitz James Fitzgerald,"male
",nobleman,IN,1533,1533,IN,1583,1583
10004314,,James fitz Gerald,Fitzgerald,,,James fitz Gerald Fitzgerald,"male
",nobleman and prisoner,IN,1570,1570,IN,1601,1601
10004315,,James fitz John,Fitzgerald,,,James fitz John Fitzgerald,"male
",nobleman,AF,1448,NA,IN,1558,1558
10004317,,James fitz Maurice,Fitzgerald,,,James fitz Maurice Fitzgerald,"male
",soldier and landowner,AF,1469,NA,IN,1579,1579
10004321,Sir,John fitz Edmund,Fitzgerald,,,John fitz Edmund Fitzgerald,"male
",landowner,IN,1528,1528,IN,1612,1612
10004325,,Edmund fitz John,Fitzgibbon,,,Edmund fitz John Fitzgibbon,"male
",chieftain and rebel,IN,1550,1550,IN,1608,1608
10004346,,Henry,FitzSimon,,,Henry FitzSimon,"male
",Jesuit,IN,1566,1566,IN,1643,1643
10008498,,Robert,Morgan,,,Robert Morgan,"male
",bishop of Bangor,IN,1608,1608,IN,1673,1673
10004368,,James,Fleetwood,,,James Fleetwood,"male
",bishop of Worcester,IN,1603,1603,IN,1683,1683
10004357,,John,Flavell,,,John Flavell,"male
",writer on logic,CA,1596,1596,IN,1617,1617
10004370,,Thomas,Fleetwood,,,Thomas Fleetwood,"male
",owner and reclaimer of land,IN,1659,1661,IN,1717,1717
10004367,,Hester,Fleetwood,,,Hester Fleetwood,"female
",compiler of recipes,AF,1604,NA,IN,1714,1714
10004356,,Philip,Flattisbury,,,Philip Flattisbury,"male
",antiquary,IN,1503,1503,IN,1526,1526
10004347,,Walter,Fitzsimons,,,Walter Fitzsimons,"male
",archbishop of Dublin and lord deputy of Ireland,AF,1401,NA,IN,1511,1511
10004374,,Alice,Fleming,,,Alice Fleming,"female
",conspirator,CA,1508,1508,AF/IN,1540,1540
10004376,,Christopher,Fleming,,,Christopher Fleming,"male
",Franciscan friar,IN,1599,1599,IN,1631,1631
10004358,,John,Flavell,,,John Flavell,"male
",Presbyterian minister and religious writer,IN,1630,1630,IN,1691,1691
10004360,Sir,John,Fleet,,,John Fleet,"male
",sugar merchant and governor of the East India Company,CA,1647,1647,IN,1712,1712
10004361,,Henry,Fleete,,,Henry Fleete,"male
",merchant and interpreter in America,CA,1602,1602,IN,1660,1661
10004353,,William,Fitzwilliam,,,William Fitzwilliam,"male
",landowner,IN,1643,1643,IN,1719,1719
10004408,,John,Flower,,,John Flower,"male
",NA,IN,1623,1624,CA,1667,NA
10004410,,Edward,Flowerdew,,,Edward Flowerdew,"male
",judge,AF,1476,NA,IN,1586,1586
10004385,,Robert,Fleming,,,Robert Fleming,"male
",Presbyterian minister and religious writer,IN,1660,1660,IN,1716,1716
10004409,,William,Flower,,,William Flower,"male
",herald,IN,1497,1498,IN,1588,1588
10004388,,Thomas,Fleming,,,Thomas Fleming,"male
",abbot of Regensburg,IN,1642,1642,IN,1720,1720
10004401,,Robert,Fletcher,,,Robert Fletcher,"male
",poet,IN,1581,1581,IN,1606,1606
10004398,,Joseph,Fletcher,,,Joseph Fletcher,"male
",poet,IN,1582,1583,IN,1637,1637
10004412,,Henry,Floyd,,,Henry Floyd,"male
",Jesuit,IN,1560,1560,IN,1641,1641
10004389,,Malcolm,Flemyng,,,Malcolm Flemyng,"male
",physiologist and writer,IN,1700,1700,IN,1764,1764
10004416,,Janet,Fockart,,,Janet Fockart,"female
",merchant and moneylender,AF,1486,NA,IN,1596,1596
10004393,,Christian,Fletcher,,,Christian Fletcher,"male
",royalist heroine,IN,1619,1620,IN,1691,1691
10004402,,Thomas,Fletcher,,,Thomas Fletcher,"male
",poet,IN,1666,1666,IN,1713,1713
10004390,Sir,Andrew,Fletcher,of Innerpeffer,,Andrew Fletcher of Innerpeffer,"male
",judge,AF,1540,NA,IN,1650,1650
10004404,,Luke,Flintoft,,,Luke Flintoft,"male
",clergyman and composer,IN,1680,1680,IN,1727,1727
10004434,,James,Forbes,,,James Forbes,"male
",merchant and army officer in the Swedish service,IN,1580,1580,IN,1656,1656
10004431,,Duncan,Forbes,,,Duncan Forbes,"male
",genealogist and politician,AF/IN,1643,1643,IN,1704,1704
10004418,,George,Folbury,,,George Folbury,"male
",college head,AF,1430,NA,IN,1540,1540
10004445,Sir,Edward,Ford,,,Edward Ford,"male
",royalist army officer and inventor,IN,1605,1605,IN,1670,1670
10004428,,Alexander,Forbes,,,Alexander Forbes,"male
",bishop of Aberdeen,IN,1564,1564,IN,1617,1617
10004429,,Alexander,Forbes,,,Alexander Forbes,"male
",philosopher and Jacobite army officer,IN,1678,1678,IN,1762,1762
10004443,,William,Forbes,,,William Forbes,"male
",bishop of Edinburgh,IN,1585,1585,IN,1634,1634
10004455,,Thomas,Forde,,,Thomas Forde,"male
",Roman Catholic priest and martyr,AF,1472,NA,IN,1582,1582
10004451,,Stephen,Ford,,,Stephen Ford,"male
",Independent minister,AF,1585,NA,IN,1695,1696
10004454,,William,Ford,,,William Ford,"male
",Church of England clergyman,IN,1559,1559,CA,1616,1616
10004426,,Alvaro da,Fonseca,,,Alvaro da Fonseca,"male
",diamond merchant,CA,1657,1657,IN,1742,1742
10004446,,Edward,Ford,,,Edward Ford,"male
",ballad and verse writer,IN,1638,1638,IN,1660,1660
10004424,,Peter,Folger,,,Peter Folger,"male
",interpreter and public official in America,IN,1617,1617,IN,1690,1690
10004448,Sir,Henry,Ford,,,Henry Ford,"male
",politician,IN,1617,1617,IN,1684,1684
10004427,,Jacques,Fontaine,,,Jacques Fontaine,"male
",Reformed minister and diarist,IN,1658,1658,IN,1728,1728
10004490,,Bernard,Foskett,,,Bernard Foskett,"male
",Particular Baptist minister and college head,IN,1685,1685,IN,1758,1758
10004486,,Richard,Fortescue,,,Richard Fortescue,"male
",parliamentarian army officer,AF,1545,NA,IN,1655,1655
10004477,,William,Forster,,,William Forster,"male
",mathematician,IN,1627,1627,IN,1673,1673
10004470,,Edward,Forsett,,,Edward Forsett,"male
",government official and political writer,IN,1553,1554,IN,1629,1630
10004487,,Thomas,Fortescue,,,Thomas Fortescue,"male
",translator and alleged sorcerer,BF/IN,1545,1545,IN,1602,1602
10004484,Sir,Nicholas,Fortescue,,,Nicholas Fortescue,"male
",exchequer official,CA,1575,1575,IN,1633,1633
10004460,,Charles,Forman,,,Charles Forman,"male
",political pamphleteer and translator,AF,1629,NA,IN,1739,1739
10004463,,Henry,Forrest,,,Henry Forrest,"male
",protestant martyr,AF,1423,NA,CA,1533,1533
10004458,,James,Forester,,,James Forester,"male
",separatist apostate and Church of England clergyman,CA,1560,1560,CA,1622,1622
10004472,,Mary,Forster,,,Mary Forster,"female
",religious writer,IN,1619,1619,IN,1686,1686
10004489,,Samuel,Fortrey,,,Samuel Fortrey,"male
",writer on economics,IN,1622,1622,CA,1682,1682
10004480,Sir,Edmund,Fortescue,,,Edmund Fortescue,"male
",royalist army officer,IN,1610,1610,IN,1647,1647
10004492,,George,Foster,,,George Foster,"male
",millenarian and religious writer,BF,1650,1650,AF,1650,1650
10004462,,Thomas,Forman,,,Thomas Forman,"male
",landowner,IN,1692,1692,IN,1768,1768
10004481,Sir,Faithful,Fortescue,,,Faithful Fortescue,"male
",royalist army officer,BF/IN,1581,1581,IN,1666,1666
10004464,,Thomas,Forrest,,,Thomas Forrest,"male
",translator,BF,1580,1580,AF,1580,1580
10004491,,Ann,Foster,,,Ann Foster,"female
",,AF,1582,NA,IN,1692,1693
10004571,,Thomas,Freeman,,,Thomas Freeman,"male
",poet,AF,1520,NA,AF/IN,1630,1630
10004506,,Thomas,Foulis,,,Thomas Foulis,"male
","goldsmith, financier, and mining entrepreneur",IN,1560,1560,IN,1628,1628
10004526,,John,Fox,,,John Fox,"male
",parliamentarian army officer,IN,1610,1610,IN,1650,1650
10004512,,John,Fowke,,,John Fowke,"male
",merchant and politician,IN,1596,1596,IN,1662,1662
10004502,,Henry,Foulis,,,Henry Foulis,"male
",religious controversialist,IN,1635,1635,IN,1669,1669
10004516,,Constance,Fowler,,,Constance Fowler,"male
",,AF,1554,NA,IN,1664,1664
10004511,,Paul,Fourdrinier,,,Paul Fourdrinier,"male
",engraver and printseller,IN,1698,1698,IN,1758,1758
10004514,Sir,Thomas,Fowle,,,Thomas Fowle,"male
",goldsmith and banker,IN,1637,1637,IN,1692,1692
10004496,,Samuel,Foster,,,Samuel Foster,"male
",mathematician,BF/IN,1600,1600,IN,1652,1652
10004508,,Robert,Foulkes,,,Robert Foulkes,"male
",Church of England clergyman and murderer,IN,1634,1634,IN,1679,1679
10004499,,William,Foster,,,William Foster,"male
",Church of England clergyman and writer,IN,1591,1591,BF,1701,NA
10004507,,Peter,Foulkes,,,Peter Foulkes,"male
",Church of England clergyman and classical scholar,CA,1676,1676,IN,1747,1747
10004520,,Richard,Fowns,,,Richard Fowns,"male
",Church of England clergyman and religious controversialist,IN,1561,1562,IN,1625,1625
10004547,,Richard,Franck,,,Richard Franck,"male
",travel writer,IN,1624,1624,IN,1708,1708
10004549,,Joyce,Frankland,,,Joyce Frankland,"female
",educational benefactor,IN,1531,1531,IN,1587,1587
10004553,,William,Franklyn,,,William Franklyn,"male
",dean of Windsor,IN,1480,1481,IN,1556,1556
10004564,,John,Freame,,,John Freame,"male
",banker and lobbyist,IN,1665,1665,IN,1745,1745
10004536,,Thomas,Foxe,,,Thomas Foxe,"male
",physician,IN,1592,1592,IN,1662,1662
10004541,,Tregonwell,Frampton,,,Tregonwell Frampton,"male
",racehorse trainer,IN,1641,1641,IN,1728,1728
10004543,,Alban,Francis,,,Alban Francis,"male
",Benedictine monk,AF,1605,NA,IN,1715,1715
10004545,,Richard,Francis,,,Richard Francis,"male
",lawyer and legal writer,IN,1698,1700,IN,1742,1742
10004560,,William,Fraser,,,William Fraser,"male
",landowner and politician,IN,1654,1654,IN,1715,1715
10004552,,Robert,Franklin,,,Robert Franklin,"male
",Presbyterian minister,IN,1630,1630,IN,1703,1703
10004562,,Elizabeth,Frauncis,,,Elizabeth Frauncis,"female
",,IN,1529,1529,IN,1579,1579
10004554,,John,Fransham,,,John Fransham,"male
",linen draper and writer,IN,1670,1670,CA,1753,1753
10004565,Sir,Peter,Frecheville,,,Peter Frecheville,"male
",,IN,1513,1513,IN,1558,1558
10004567,Sir,Peter,Frecheville,,,Peter Frecheville,"male
",,IN,1575,1575,IN,1634,1634
10004542,,William,Framyngham,,,William Framyngham,"male
",scholar and author,IN,1512,1512,IN,1537,1537
10004566,,Peter,Frecheville,,,Peter Frecheville,"male
",,IN,1534,1534,IN,1582,1582
10004544,,Enoch,Francis,,,Enoch Francis,"male
",Particular Baptist minister,IN,1689,1689,IN,1740,1740
10004556,,Hugh,Fraser,,,Hugh Fraser,"male
",,AF,1391,NA,IN,1501,1501
10004569,,John,Freeman,,,John Freeman,"male
",,AF,1504,NA,IN,1614,1614
10004603,,Adam,Fullarton,,,Adam Fullarton,"male
",religious activist and civic administrator,AF,1485,NA,AF/IN,1595,1595
10004578,,William,Freke,,,William Freke,"male
",theological and mystical writer,IN,1662,1662,IN,1744,1744
10004605,,Francis,Fuller,,,Francis Fuller,"male
",medical practitioner,IN,1670,1670,IN,1706,1706
10004589,,Ahasuerus,Fromanteel,,,Ahasuerus Fromanteel,"male
",clockmaker and mechanic,IN,1607,1607,IN,1693,1693
10004593,Sir,Thomas,Frowyk,,,Sir Thomas Frowyk,"male
",judge,IN,1460,1460,IN,1506,1506
10004592,,Philip,Frowde,,,Philip Frowde,"male
",poet,IN,1678,1679,IN,1738,1738
10004584,,Richard,Frewin,,,Richard Frewin,"male
",physician,IN,1680,1681,IN,1761,1761
10004607,,John,Fuller,,,John Fuller,"male
",college head,AF,1448,NA,IN,1558,1559
10004580,,John,Frescheville,,,John Frescheville,"male
",,IN,1606,1606,IN,1682,1682
10004608,,John,Fuller,,,John Fuller,"male
",ironmaster and gun-founder,IN,1680,1680,IN,1745,1745
10004604,,Francis,Fuller,,,Francis Fuller,"male
",clergyman and ejected minister,CA,1636,1636,IN,1701,1701
10004575,,Elizabeth,Freke,,,Elizabeth Freke,"female
",autobiographer,IN,1642,1642,IN,1714,1714
10004581,,George,Freville,,,George Freville,"male
",judge,AF,1469,NA,IN,1579,1579
10004600,,Etienne,Fryon,,,�tienne Fryon,"male
",diplomat and spy,IN,1462,1462,IN,1501,1501
10004627,Sir,Robert,Furnese,,,Robert Furnese,"male
",politician,IN,1687,1687,IN,1733,1733
10004621,,Ulpian,Fulwell,,,Ulpian Fulwell,"male
",playwright and satirist,IN,1545,1546,IN,1584,1586
10004637,,Mary,Gadbury,,,Mary Gadbury,"female
",,CA,1619,1619,BF,1729,NA
10004644,,Thomas,Gage,,,Thomas Gage,"male
",Dominican friar and writer,CA,1603,1603,IN,1656,1656
10004643,,Joseph Edward,Gage,,,Joseph Edward Gage,"male
",adventurer,IN,1687,1687,IN,1766,1766
10004635,,William,Gace,,,William Gace,"male
",translator,IN,1568,1568,IN,1580,1580
10004639,,Francis,Gage,,,Francis Gage,"male
",Roman Catholic priest,IN,1621,NA,IN,1682,NA
10004632,,Martin,Fynch,,,Martin Fynch,"male
",clergyman and ejected minister,IN,1628,1629,IN,1698,1698
10004650,,Robert,Galbraith,,,Robert Galbraith,"male
",,AF,1434,NA,IN,1544,1544
10004622,,Christopher,Fulwood,,,Christopher Fulwood,"male
",royalist army officer,AF,1533,NA,IN,1643,1643
10004619,,Francis,Fullwood,,,Francis Fullwood,"male
",Church of England clergyman,AF,1583,NA,IN,1693,1693
10004623,,William,Fulwood,,,William Fulwood,"male
",author,AF,1483,NA,IN,1593,1593
10004624,,Robert,Furber,,,Robert Furber,"male
",nurseryman,IN,1674,1674,IN,1756,1756
10004629,,Shen,Fuzong,,,Shen Fuzong,"male
",traveller and convert to Christianity,IN,1658,1658,IN,1691,1691
10004631,,Thomas,Fyche,,,Thomas Fyche,"male
",Augustinian canon and ecclesiastical writer,AF,1408,NA,IN,1518,1518
10004682,,Richard,Gardiner,,,Richard Gardiner,"male
",Church of England clergyman and benefactor,IN,1590,1591,IN,1670,1670
10004663,,Caesar,Galliardello,,,Caesar Galliardello,"male
",musician,IN,1568,1568,IN,1627,1627
10004683,,Samuel,Gardiner,,,Samuel Gardiner,"male
",Church of England clergyman and writer on angling,IN,1564,1564,CA,1632,1632
10004675,,Tobias,Garbrand,,,Tobias Garbrand,"male
",physician and college head,AF,1579,NA,IN,1689,1689
10004674,,John,Garbrand,,,John Garbrand,"male
",political writer and barrister,IN,1646,1647,BF,1756,NA
10007985,,Martin,Marprelate,,,Martin Marprelate,"male
",pamphleteer,IN,1588,1588,IN,1589,1589
10004685,,Thomas,Gardiner,,,Thomas Gardiner,"male
",Benedictine monk and chronicler,IN,1479,1479,IN,1536,1536
10004670,,Hannibal,Gamon,,,Hannibal Gamon,"male
",Church of England clergyman,IN,1582,1582,IN,1650,1651
10004664,,Mark Anthony,Galliardello,,,Mark Anthony Galliardello,"male
",musician,AF,1475,NA,IN,1585,1585
10004673,,Samuel,Garbet,,,Samuel Garbet,"male
",schoolmaster and topographer,IN,1684,1685,AF/IN,1751,1751
10004667,,Henry,Gally,,,Henry Gally,"male
",Church of England clergyman and writer,IN,1696,1696,IN,1769,1769
10004653,,Miles,Gale,,,Miles Gale,"male
",antiquary and Church of England clergyman,IN,1647,1647,IN,1721,1721
10004659,,William,Galeon,,,William Galeon,"male
",theologian and Augustinian friar,AF,1397,NA,IN,1507,1507
10004660,,James,Gallagher,,,James Gallagher,"male
",Roman Catholic bishop of Kildare and Leighlin,IN,1690,1690,IN,1751,1751
10004661,,Nicolas des,Gallars,,,Nicolas des Gallars,"male
",Reformed minister,IN,1520,1520,IN,1581,1581
10004665,,Christopher,Galloway,,,Christopher Galloway,"male
",architect and engineer,IN,1621,1621,IN,1645,1645
10004710,,Richard,Gascoigne,,,Richard Gascoigne,"male
",Jacobite conspirator,AF,1606,NA,IN,1716,1716
10005090,,George,Graham,,,George Graham,"male
",horologist and maker of scientific instruments,IN,1673,1673,IN,1751,1751
10004694,,Robert,Garnock,,,Robert Garnock,"male
",covenanter,IN,1660,1660,IN,1681,1681
10004719,,Sarah,Gater,,,Sarah Gater,"female
",merchant,IN,1605,1605,IN,1656,1656
10004709,,Richard,Gascoigne,,,Richard Gascoigne,"male
",antiquary,IN,1579,1579,IN,1661,1664
10004720,,Bernard,Gates,,,Bernard Gates,"male
",musician,IN,1686,1686,IN,1773,1773
10004698,,Thomas,Garraway,,,Thomas Garraway,"male
",coffee-house keeper,AF,1582,NA,CA,1692,1692
10004693,Sir,Christopher,Garneys,,,Christopher Garneys,"male
",courtier and soldier,AF,1424,NA,IN,1534,1534
10004721,,Geoffrey,Gates,,,Geoffrey Gates,"male
",soldier and polemicist,IN,1566,1566,IN,1580,1580
10004704,Sir,Henry,Garway,,,Sir Henry Garway,"male
",merchant and politician,IN,1575,1575,IN,1646,1646
10004713,,Joel,Gascoyne,,,Joel Gascoyne,"male
",chart maker and cartographer,IN,1650,1650,IN,1705,1705
10004722,Sir,Henry,Gates,,,Henry Gates,"male
",,BF,1523,1523,IN,1589,1589
10004691,,Augustine,Garland,,,Augustine Garland,"male
",regicide,IN,1603,1603,AF/IN,1677,1677
10004695,Sir,Samuel,Garrard,,,Samuel Garrard,"male
",politician and merchant,IN,1651,1651,IN,1725,1725
10004702,,Anna Maria,Garthwaite,,,Anna Maria Garthwaite,"female
",textile designer,IN,1688,1688,CA,1763,1763
10004744,Sir,John,Gayer,,,John Gayer,"male
",merchant,IN,1584,1584,IN,1649,1649
10004749,,William,Ged,,,William Ged,"male
",goldsmith and stereotype founder,IN,1684,1685,IN,1749,1749
10004748,,Allan,Geare,,,Allan Geare,"male
",clergyman and ejected minister,IN,1622,1622,IN,1662,1662
10004732,,Bassingbourne,Gawdy,,,Bassingbourne Gawdy,"male
",,IN,1532,1532,IN,1590,1590
10004753,,William,Geddes,,,William Geddes,"male
",Church of Scotland minister and writer,IN,1630,1630,IN,1694,1694
10004755,,Edward,Gee,,,Edward Gee,"male
",Church of England clergyman,IN,1565,1566,IN,1618,1618
10004750,,John,Gedde,,,John Gedde,"male
",apiculturist,IN,1647,1647,IN,1697,1697
10004752,,Michael,Geddes,,,Michael Geddes,"male
",Church of England clergyman,IN,1647,1647,IN,1713,1713
10004754,,Emelia,Geddie,,,Emelia Geddie,"female
",child prophet and exemplar of godliness,IN,1665,1665,IN,1681,1681
10004759,,Joshua,Gee,,,Joshua Gee,"male
",writer on trade and merchant,IN,1667,1667,IN,1730,1730
10004762,,Anthony,Gell,,,Anthony Gell,"male
",law reporter,AF,1473,NA,IN,1583,1583
10004731,,Anthony,Gawdy,,,Anthony Gawdy,"male
",,IN,1554,1554,IN,1606,1606
10004760,Sir,Robert,Geffery,,,Sir Robert Geffery,"male
",merchant,AF,1594,NA,IN,1704,1704
10004730,,John,Gaw,,,John Gaw,"male
",protestant reformer,AF,1443,NA,CA,1553,1553
10004738,,Thomas,Gawdy,,,Thomas Gawdy,"male
",,AF,1446,NA,IN,1556,1556
10004735,,Framlingham,Gawdy,,,Framlingham Gawdy,"male
",politician and parliamentary diarist,IN,1589,1589,IN,1655,1655
10004740,Sir,William,Gawdy,,,William Gawdy,"male
",,IN,1612,1612,IN,1669,1669
10004734,Sir,Bassingbourne,Gawdy,,,Bassingbourne Gawdy,"male
",,IN,1667,1667,IN,1723,1723
10004800,,John,Gibb,,,John Gibb,"male
",founder of the Sweet Singers or Gibbite sect,AF,1610,NA,CA,1720,1720
10004770,,Edmund,Gennings,,,Edmund Gennings,"male
",Roman Catholic priest and martyr,IN,1566,1566,IN,1591,1591
10004773,,Artemisia,Gentileschi,,,Artemisia Gentileschi,"female
",painter,IN,1593,1593,IN,1652,1653
10004785,,Richard,Gerard,,,Richard Gerard,"male
",royalist army officer,IN,1613,1613,IN,1686,1686
10004771,,Thomas,Gent,,,Thomas Gent,"male
",judge,IN,1530,1530,IN,1593,1593
10004805,,Nicholas,Gibbon,,,Nicholas Gibbon,"male
",Church of England clergyman,IN,1605,1605,IN,1697,1697
10004798,,Girolamo,Ghinucci,,,Girolamo Ghinucci,"male
",diplomat and bishop of Worcester,IN,1480,1480,IN,1541,1541
10004781,Sir,Gilbert,Gerard,,,Gilbert Gerard,"male
",judge,AF,1483,NA,IN,1593,1593
10004804,,John,Gibbon,,,John Gibbon,"male
",herald,IN,1629,1629,IN,1718,1718
10004799,,Frederick,Gibb,,,Frederick Gibb,"male
",writer and physician,IN,1620,1620,IN,1681,1681
10004788,,Derrick,Gerarde,,,Derrick Gerarde,"male
",composer and copyist,IN,1550,1550,IN,1590,1590
10004777,,Tobias,Gentleman,,,Tobias Gentleman,"male
",mariner and writer,IN,1567,1567,IN,1614,1614
10004801,,Nicholas,Gibbens,,,Nicholas Gibbens,"male
",Church of England clergyman,IN,1601,1601,IN,1602,1602
10004802,,James Alban,Gibbes,,,James Alban Gibbes,"male
",Latin poet,CA,1611,1611,IN,1677,1677
10004776,,Robert,Gentilis,,,Robert Gentilis,"male
",translator,IN,1590,1590,AF/IN,1655,1655
10004803,,Charles,Gibbon,,,Charles Gibbon,"male
",writer,IN,1589,1589,IN,1604,1604
10004840,,Roger,Gifford,,,Roger Gifford,"male
",physician,AF,1487,NA,IN,1597,1597
10006216,,John,Hoskins,the younger,,John Hoskins the younger,"male
",,CA,1617,1617,BF,1727,NA
10004823,,Thomas,Gibson,,,Thomas Gibson,"male
",printer and physician,AF,1452,NA,IN,1562,1562
10004812,,William,Gibbons,,,William Gibbons,"male
",physician,IN,1649,1649,IN,1728,1728
10004816,,Philip,Gibbs,,,Philip Gibbs,"male
",Presbyterian minister and historian of shorthand,IN,1696,1696,IN,1752,1752
